Timestamp,Flow_Count,Attack_Count,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Mean,Bwd IAT Mean,Pkt Len Mean,Pkt Len Std,SYN Flag Cnt,RST Flag Cnt,ACK Flag Cnt,PSH Flag Cnt,URG Flag Cnt,Down/Up Ratio,Attack_Ratio,State_Label,Time_Window,TTL,Packet_Length,Payload_Size,TCP_Window,SYN,ACK,FIN,RST,PSH,URG,Fragment_Offset,More_Fragments,Retransmission,Packet_Count
2018-02-14 01:01:40,409,0,0.387398894847116,0.0178567662925329,0.0095732685734619,0.0056536473849341,0.0059953792905118,0.0050332537234814,-0.4371728990392796,-0.0537770808504766,0.2329799925950055,-0.0212509485662343,0.2495363460106905,0.4984407579880788,0.3958256177513668,0.0930452765516742,0.2607838117327635,-0.1818257803380153,-0.288404549482931,-0.1914421976888271,0.0244209113364771,0.0,Benign,2018-02-14 01:01:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:01:50,260,0,0.1799691155480776,0.153023290311805,0.2367099576951941,-0.0006296178860824,0.2453461484978027,0.0689244211669427,-0.3356156862727493,-0.0359857708568627,0.0305347278959506,-0.0209822890555193,0.0290807363659402,0.2414647397176649,0.1624446919327433,0.2410914535445367,0.4280027883575406,0.2226191850552854,-0.2897039559527112,-0.1237447849992551,-0.2959635843612637,0.0,Benign,2018-02-14 01:01:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:02:00,132,0,0.0286074730172344,-0.0010506663990478,-0.0198576339251941,0.011499591736252,-0.0202762498308784,-0.044393842174632,-0.3584003137594352,0.0465015593361963,-0.041203936373233,0.0463874311297922,-0.0417061693752055,0.1810281938160271,0.3040934717344585,0.4468177062187274,0.6515078911011153,0.2961714523526906,-0.0509333091361386,-0.2551904418065729,-0.6912111821082453,0.0,Benign,2018-02-14 01:02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:02:10,236,0,0.0564430701358858,-0.0515022446988455,-0.0425411911175603,-0.0140468806435466,-0.024781299870246,-0.0322905941103119,-0.4254967460993086,0.1006291139478821,0.2091760091564516,0.1080376850975515,-0.0514244210133172,-0.1006140138594926,-0.143867298428838,0.5984481204301295,-0.0727110360340967,0.4022711136291572,-0.4921825088299687,-0.111557970926248,-0.5065400478064209,0.0,Benign,2018-02-14 01:02:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:02:20,162,0,-0.0235464008790404,-0.0433510788772091,-0.0382736429078617,-0.0053591819971081,-0.025659032126474,-0.0408640101605725,-0.4199651011793814,0.0762363442268746,-0.0495196102836872,0.0697914617360633,0.0042395486081647,0.0018099652892635,0.0453033018973362,-0.1269245881784515,0.2400442487954059,0.1445789163693628,-0.2734435893236256,-0.1631811278880045,-0.4311185763920955,0.0,Benign,2018-02-14 01:02:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:02:30,158,0,0.021321461030389,-0.0421968105492858,-0.0416660736365841,-0.0099486486831504,-0.0267689831801337,0.0509300773357816,-0.3999870296830647,0.1402960799102953,0.0419101371551887,0.1423055325423708,0.0530777422093106,-0.1148787069792278,-0.0464398761905552,-0.0472792417821981,0.4459763930457804,0.3501584548494655,-0.3171006696135756,-0.0609292060908874,-0.6026580565655983,0.0,Benign,2018-02-14 01:02:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:02:40,102,0,0.0597455354709831,-0.0255692078915217,-0.0280038270945021,0.0052376012803483,-0.0243339910672977,-0.0283920103941648,-0.3735229198819691,0.3356143396728803,-0.0134244197760835,0.3202878790684655,-0.0457388090104928,0.0880509993705069,0.2213469845686528,0.0784449940463208,0.8525851461645388,0.3366360936927781,-0.1490996092188534,0.0794118735157633,-0.4625936357726534,0.0,Benign,2018-02-14 01:02:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:02:50,101,0,0.0517940309043604,-0.0302289281952337,-0.0343036137641996,0.0008213948351589,-0.0253858864573073,-0.0422592361511618,-0.4700064779412727,0.1446496257398503,0.248395315209158,0.1039071072680938,0.0915421510678059,0.1241067938537055,0.2212018635144054,-0.0422160595946073,0.8122701519562782,-0.0586754073989479,-0.0211918360417715,-0.280246739656332,-0.6482195315375235,0.0,Benign,2018-02-14 01:02:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:03:00,276,0,0.0197280046624261,-0.0568472186506616,-0.0388443555020223,-0.0128579453628742,-0.022889306532835,-0.0299631611751555,-0.4459747442964981,-0.0635354230275761,0.0256587518712195,-0.0538183390415332,0.0289009840260568,0.0832169742216221,-0.0504512745697772,0.1049379645196551,-0.0544481239585131,-0.17040345562084,-0.5153025895274158,-0.2602376817005212,-0.0263694210480542,0.0,Benign,2018-02-14 01:03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:03:10,154,0,-0.0325399878427163,-0.0484287506339357,-0.0479592382176478,-0.0142227294518773,-0.0278621877715822,0.0938846310176027,-0.2677810479255253,0.1252366052656749,-0.0923632034499346,0.1212682967589395,0.0500410964792182,-0.2374474287235377,-0.1981315309351679,1.0858315946810653,0.1298821547515197,0.8612312653517695,-0.4540525829823001,-0.1324704089565732,-0.783108678566296,0.0,Benign,2018-02-14 01:03:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:03:20,124,0,0.0496821767030915,0.0178567662925329,0.0139812744362554,-0.0065521260572563,0.0244576491705193,-0.0389386923689997,-0.4132476882390254,0.1563578167737745,-0.0381031753241623,0.1571807814780539,0.098447087786995,0.110723508776695,0.0407782319467895,0.3860625657197615,0.1690846380255627,0.1158753689623814,-0.2608825251194933,-0.3218465712447158,-0.446089432483243,0.0,Benign,2018-02-14 01:03:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:03:30,249,0,0.0114827065609678,0.0263448962841077,0.0139936280609427,-0.0029052025648683,0.0246555540177907,0.2202986957504477,-0.2788738993849163,0.0315762680676298,-0.0219259789261611,0.0216772543199649,0.0257194237594154,0.0971224773600845,0.0553441350343172,1.057791162796732,0.0440365452317964,0.5141442372099571,-0.3525285684264072,-0.1866574374634438,-0.6266245882120248,0.0,Benign,2018-02-14 01:03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:03:40,193,0,-0.0633132279825929,-0.0473832759313224,-0.0467285274152237,-0.0113190171116438,-0.0275896436084124,-0.0291733207859568,-0.4353168338437057,0.1129756399878592,0.0449482573237062,0.1127285166292297,-0.0677885052981249,-0.1840705910165656,-0.1420899402584527,0.4465737412763093,0.0626015780202853,0.672199090919773,-0.3777813113804524,-0.26012261509154,-0.9261926043986496,0.0,Benign,2018-02-14 01:03:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:03:50,99,0,0.1492040639245206,0.2797218701170699,0.525149743924938,0.0124478787015396,0.5289047002984768,-0.0326931438852486,-0.4715027093235814,0.1044086416165471,0.0133290883750497,0.1105355463104866,0.0390191708056664,0.3797910084769621,0.4777519925708284,0.0230506012384402,0.4702336990363622,-0.1165678893162018,0.1614628674064625,-0.278407745318735,-0.5303905633066566,0.0,Benign,2018-02-14 01:03:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:04:00,127,0,0.3996967813000613,-0.0067522693196628,-0.0228877585343453,0.0102274423863711,-0.0204814584265118,-0.0569231012483655,-0.4452338137019994,0.3550769280495896,0.4339512432905172,0.3650739599980802,0.6574478676586955,0.1652945227870241,0.1979277613271731,0.1772825484578623,0.5640313687211613,0.0453862618110932,-0.0745859767151234,-0.2988828476286733,-0.7279340005747498,0.0,Benign,2018-02-14 01:04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:04:10,97,0,0.2537090511089654,-0.0002235649968249,-0.0164653034041084,0.0035643539805064,-0.018131930328718,-0.0551843413593467,-0.4721166404667064,0.4018542912215225,0.1083267417997722,0.4038422254892252,0.0306390095397607,0.2874447529958698,0.4557616611080233,-0.101215583039857,0.4312557431579322,0.0571797716956171,0.1658421700155883,-0.1501141918907052,-0.5900765661608544,0.0,Benign,2018-02-14 01:04:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:04:20,84,0,0.2401137228621902,-0.0212234613814423,-0.0320972603265345,0.0078139896081038,-0.0240738191881006,-0.0573626853390435,-0.4773238197572765,0.5889813400386389,-0.0439919443989691,0.5599569429478566,-0.0161903453018874,0.1704421137113065,0.2578125975315383,-0.1652903343083541,0.5294252719554653,0.0504932727878736,-0.0270929219731936,-0.334792625276843,-0.6471769650554293,0.0,Benign,2018-02-14 01:04:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:04:30,117,0,-0.1424941145771137,-0.0459454459409188,-0.0406462638753758,-0.0052043787823938,-0.0260395011591172,0.0037531347009916,-0.3393081450629915,0.1028265956482413,-0.1112181791964775,0.0858996309824252,-0.074726295804891,0.0234679336522038,0.0895635627195858,0.6315367006973142,0.1475257966793292,0.4496258229731762,-0.230653150826032,-0.1879197931687699,-0.5991173234782756,0.0,Benign,2018-02-14 01:04:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:04:40,515,0,0.2718445866059774,0.0034055540269762,0.0073549196871209,-0.0088750011012131,0.0107714028741755,-0.0297062439152407,-0.4644105631882818,-0.0704375283288168,0.0916590244750117,-0.0443234275601747,0.097189191282988,0.4459397668896166,0.2092955373505443,-0.0325374030394486,-0.1333766758721803,-0.3997418065777073,-0.5000584280776779,-0.359375273683479,0.2312433964158189,0.0,Benign,2018-02-14 01:04:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:04:50,170,0,0.1533739624345592,-0.0260541680093132,-0.0277046659056031,0.0009703524170311,-0.0220040468949637,0.0300333005615295,-0.4381779561989656,-0.0110531166244209,0.1351193195426797,0.010545121794422,0.1700201654108253,0.293043095230616,0.3275183556906305,-0.0190491372955491,0.0985454396767004,-0.0506105239318592,-0.1333930012056191,-0.2090289795294506,-0.2787535950641707,0.0,Benign,2018-02-14 01:04:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:05:00,134,0,-0.1027955594078165,-0.0474154438625895,-0.0400149255741762,-0.010109999020809,-0.0263524966347523,-0.032673995608951,-0.4318093137797217,0.0500785339573845,-0.0639065489183967,0.0412551118969171,-0.1202997969838375,-0.0900146070152247,-0.018555422112283,-0.0725253959047091,0.0265177662211457,0.3167057479581081,-0.0957674700694382,-0.1196984168326119,-0.5795968720444561,0.0,Benign,2018-02-14 01:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:05:10,169,0,0.2621887698579491,0.0040201419527482,-0.0046097319049006,-0.0036586028764372,-0.0029957699988544,-0.0374282468797014,-0.4752390799829701,0.1964539413344903,0.1560061647576852,0.175251478287457,0.0786766820368264,0.3761798928459862,0.3451768876014871,-0.1285137019234771,0.1610102674330894,-0.0876679945839618,0.0023901603762472,-0.3531427341389491,-0.2839258279835117,0.0,Benign,2018-02-14 01:05:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:05:20,217,0,0.1126334779662073,-0.0494931620894836,-0.0342688069461272,-0.0131321957070819,-0.021096469498631,-0.0174920519976141,-0.4474021607560833,0.0360789080742275,0.0235648199195822,0.0482128290884768,0.1299901115179697,0.1389581304037484,0.0876874859503157,0.0065599202458637,0.009589603335278,-0.1064237580309448,-0.3600892975072323,-0.2582932150870001,-0.0812786048100539,0.0,Benign,2018-02-14 01:05:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:05:30,243,0,0.2888752292421242,-0.0218381174229914,-0.0232832666678173,-0.0023019442401064,-0.0215401227831497,-0.024341627323779,-0.4572666718203372,0.0474028563114216,0.2139237950887413,0.0762080896782261,0.3007070581873285,0.2691559325066108,0.3707933934926989,-0.0629816779619473,0.050137952346617,-0.0936379258901522,-0.030330505415075,-0.2703820107713209,-0.2272800965941971,0.0,Benign,2018-02-14 01:05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:05:40,151,0,-0.1012341184233464,-0.0571908849278888,-0.0423675265615045,-0.0112225493492711,-0.0268544487209646,-0.0096043715583493,-0.4634943510216184,0.1168264300292504,-0.1301320544569964,0.1052403144282309,-0.0845358696285985,-0.0597530694238288,0.0434114478456729,-0.0829691306918744,0.1364971070231082,0.3039160095363232,-0.1371376229836087,-0.1277259079550339,-0.4121714329293297,0.0,Benign,2018-02-14 01:05:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:05:50,136,0,-0.0697692025068457,0.1668166752005279,0.3559274893151079,-0.0068379840378561,0.376320640285381,0.2657091774057587,-0.2774704738264441,0.0452834120635486,-0.1109966661510902,0.0335261239192813,-0.0853414803420044,-0.0265055311916524,-0.0149781872490616,0.3831141544896646,-0.0145605162964753,0.4868610746678529,-0.2865324293346543,-0.1008636596374954,-0.4062275855554299,0.0,Benign,2018-02-14 01:05:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:06:00,95,0,0.105234154422495,-0.0190651733931031,-0.0198812071827523,0.0044407963170423,-0.0199420396201524,-0.0275813212035333,-0.4327356726259327,0.1663175415917143,-0.1141276883477188,0.1596461770800483,-0.0961952956996909,0.0680105902273181,0.173556215619232,-0.0344429475074233,0.1207697678679209,0.2143476881271031,-0.0614732697765985,-0.2422376303734719,-0.521926320211836,0.0,Benign,2018-02-14 01:06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:06:10,108,0,0.0926984190431283,-0.0196174246277173,-0.0215271951056655,0.0050143081603692,-0.0192950173139678,-0.0379035661519251,-0.4741427027776768,0.2263382209115446,0.0008312446586453,0.2196477241097021,-0.0365733671647138,0.3034422467203113,0.4029223321225783,-0.1077417151135002,0.2716952982035374,0.0745151392342113,0.0603218309576048,-0.2577701421968131,-0.4201986578314938,0.0,Benign,2018-02-14 01:06:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:06:20,121,0,0.0359386340639501,-0.0440221043344588,-0.0386598991949522,-0.0068647930806275,-0.0261500256052039,-0.0365521632646822,-0.4390682901462306,0.3005655953858096,-0.0969650383079932,0.2718548106925693,-0.0735254864523934,-0.0563105367637321,-0.0073520250908607,-0.0111932052246133,0.0935600531875246,0.2273815620745418,-0.0757588362644946,-0.2446371220283174,-0.5450106195613464,0.0,Benign,2018-02-14 01:06:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:06:30,148,0,-0.124763670642649,-0.0559775179800682,-0.0445385468593223,-0.0129872810600363,-0.0273923523147459,-0.0178196551540724,-0.440896060572849,0.1982352179714397,-0.1704207472637993,0.1754721605472123,-0.1351576905197713,-0.1491241732535303,-0.0497418814146394,-0.1652903343083541,0.0047999626538881,0.4295680639055871,-0.0779953702400221,-0.2263256860887497,-0.63579326616986,0.0,Benign,2018-02-14 01:06:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:06:40,189,0,-0.0121938516966205,-0.0525709195004453,-0.039400443814462,-0.0139812425505155,-0.0243759866624163,0.0134246687670106,-0.4346536101535681,0.1277717833842624,0.0426771090077859,0.1230340163500188,-0.1401413305487192,-0.0785916654848293,0.0303193062490171,-0.0008657080373431,0.1767421499791429,0.5069087352682891,-0.1833799044858332,-0.2415548826010174,-0.4903981342925048,0.0,Benign,2018-02-14 01:06:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:06:50,202,0,0.0216037256841479,-0.052379514313441,-0.0375608793079353,-0.0065215532745759,-0.0259266745092253,0.0071194358654918,-0.4660306378266786,0.1035234509487013,0.0738041524187594,0.1053568888074998,-0.0275663506953871,0.0152922963155732,0.1179599338097392,0.0500896464407027,-0.0507693536872279,0.244749306649718,-0.0707609578657166,-0.3257618495118577,-0.4205230118481454,0.0,Benign,2018-02-14 01:06:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:07:00,154,0,-0.1901348816038411,-0.0459466938327243,-0.0377423494003399,-0.0068165860147889,-0.026099496680641,0.0233832925392315,-0.4245193508490871,-0.0080593355165302,-0.1739343010624739,-0.0231963875101835,-0.1341364927991433,0.0205689382909177,0.1742109130931071,-0.1249315624054696,0.1631774145185152,0.2421222528484308,0.0400936236678333,-0.3314758676322484,-0.5418777503639128,0.0,Benign,2018-02-14 01:07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:07:10,145,0,-0.0457638015987388,-0.0395175122198502,-0.0345015565378719,-3.0411446317560367e-05,-0.0250921520663514,-0.0184254690377121,-0.4716053503172306,0.2495143357557323,-0.1078833718565116,0.2282379930966064,-0.1015006541380396,0.1758927461583486,0.3104473541488974,-0.1652903343083541,0.2566337643472542,0.0594393471885787,0.1355149601244108,-0.3078697028789959,-0.5148630552844342,0.0,Benign,2018-02-14 01:07:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:07:20,126,0,-0.0373398306462511,-0.0481691891383842,-0.0413681409200175,-0.0100200778851455,-0.0268798670679223,-0.0239585683599401,-0.4575305227542578,0.1595984872702671,-0.0085009286155597,0.158094822422021,0.1201835875451583,-0.0836391339788323,0.0215773807370494,0.0320192172168589,0.0004005889909818,0.4108212694829384,-0.0668269005781019,-0.0794022866430598,-0.4857181691951041,0.0,Benign,2018-02-14 01:07:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:07:30,117,0,0.0450981645118601,-0.0488280760117072,-0.0439878560013785,-0.011537731356318,-0.0269217189391107,-0.0369966838279587,-0.3576307908606839,0.2226576266774685,-0.006211763619991,0.2206346818184009,0.1198360482372382,-0.1299640446295344,-0.0818022808843313,0.4721712936961805,0.0598767367798882,0.4302235462280573,-0.196420800027957,-0.2665014358253186,-0.7200764213803253,0.0,Benign,2018-02-14 01:07:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:07:40,133,0,0.1166918465659685,-0.0239001893043173,-0.0296894204473678,0.0013090323308665,-0.025053013187717,-0.0296515423022282,-0.4127816364206669,0.1629065518906226,0.1192048012561508,0.1380266098393008,0.1080848349800427,0.1661786089421117,0.2849132033552127,0.0216345039786898,0.3752156477714863,-0.0348475685346416,0.0017664940661609,-0.3251914847267008,-0.5485282270812718,0.0,Benign,2018-02-14 01:07:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14 01:07:50,79,0,0.1061914149945785,0.3460168331106236,0.659816028527956,0.0091990444829017,0.6681106768902599,-0.041732975253998,-0.4279181827745592,0.0619080933159476,0.0403620783538564,0.0597830961729959,0.1117010011051875,0.2604629672757336,0.2905603605677304,-0.0866162726242501,0.3161670258529373,-0.0808668070199474,0.1898847789148757,-0.3712769593673835,-0.5466761955903617,0.0,Benign,2018-02-14 01:07:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
